,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_cache_size,param_gamma,param_kernel,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
27,62.24812808036804,2.7430642176777273,3.727023458480835,0.04362936138119955,0.505,2000,1.0,sigmoid,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 1.0, 'kernel': 'sigmoid', 'max_iter': 500}",0.06037959667852906,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.06038246183526095,1.4325783659424608e-06,50
28,155.82425546646118,1.2484151953942806,70.2942509174347,1.2116571540453829,0.505,2000,1e-05,rbf,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 1e-05, 'kernel': 'rbf', 'max_iter': 500}",0.12408066429418743,0.11821578978587105,0.1178598967910315,0.12503707218696244,0.1260454356723412,0.12224777174607873,0.0034949182676518387,6
29,4.515915012359619,0.03959297643247472,0.23675889968872071,0.03458106064398871,0.505,2000,1e-05,linear,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 1e-05, 'kernel': 'linear', 'max_iter': 500}",0.07526690391459075,0.11264013286671808,0.11596180081855388,0.06566225754789727,0.07503410641200546,0.0889130403119531,0.02104305638428828,24
30,4.996369028091431,0.09392521884680477,0.44155011177062986,0.027952546222162908,0.505,2000,1e-05,poly,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 1e-05, 'kernel': 'poly', 'max_iter': 500}",0.12431791221826809,0.06287442908832078,0.12509638768610237,0.11252150186843822,0.12521501868438223,0.11000504990910234,0.024048191628235037,8
31,60.50025639533997,2.597199099627677,3.7410208702087404,0.009335903906150364,0.505,2000,1e-05,sigmoid,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 1e-05, 'kernel': 'sigmoid', 'max_iter': 500}",0.06037959667852906,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.06038246183526095,1.4325783659424608e-06,50
32,161.60450091362,1.494100159307327,19.959565830230712,0.17783795680616687,0.505,2000,auto,rbf,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 500}",0.08612099644128114,0.08375348478557447,0.08719378373569013,0.09193902366688415,0.08363485378729461,0.08652842848334491,0.0030317099389051104,35
33,4.54851541519165,0.05800535633012272,0.2292717456817627,0.0323183780733266,0.505,2000,auto,linear,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 500}",0.07526690391459075,0.11264013286671808,0.11596180081855388,0.06566225754789727,0.07503410641200546,0.0889130403119531,0.02104305638428828,24
34,4.997665977478027,0.07008606934884701,0.41607093811035156,0.01745306250778422,0.505,2000,auto,poly,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 500}",0.12526690391459075,0.11014888190284121,0.1246811791921229,0.07076339047393083,0.11180971587875912,0.10853401427244895,0.019903158399237543,13
35,60.586845588684085,2.2224605602081704,3.78940691947937,0.029790065828213343,0.505,2000,auto,sigmoid,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 500}",0.06037959667852906,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.06038246183526095,1.4325783659424608e-06,50
36,107.51006965637207,8.368936654071629,45.71446576118469,1.1819696634426986,0.505,2000,scale,rbf,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 500}",0.07538552787663108,0.06376416157541966,0.06524704905391779,0.0723055934515689,0.07212764695414912,0.06976599578233732,0.004473231201699834,40
37,4.750998783111572,0.10071133686737375,0.2307878017425537,0.03358634731648472,0.505,2000,scale,linear,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 500}",0.07526690391459075,0.11264013286671808,0.11596180081855388,0.06566225754789727,0.07503410641200546,0.0889130403119531,0.02104305638428828,24
38,76.22768259048462,3.6400793379414407,5.5179273128509525,0.06605415448451833,0.505,2000,scale,poly,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 500}",0.10409252669039146,0.11275876386499792,0.12230855922652589,0.10415801648970877,0.10415801648970877,0.10949517655226657,0.007224859283080511,11
39,101.71026434898377,8.137691945490529,16.316347789764404,0.24986106693008706,0.505,2000,scale,sigmoid,500,"{'C': 0.505, 'cache_size': 2000, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': 500}",0.10154211150652431,0.0986416750696957,0.10279376000949048,0.1009549795361528,0.05931549913992526,0.09264960505235771,0.01672140733444249,22
40,162.7527500629425,1.7783623561579898,12.306387901306152,0.3873301195772474,1.0,2000,100000.0,rbf,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 100000.0, 'kernel': 'rbf', 'max_iter': 500}",0.06091340450771056,0.06067975562014354,0.06062044012100362,0.06073907111928347,0.06085770211756332,0.0607620746971409,0.00010900574598911855,47
41,4.626940584182739,0.062428710166806387,0.23251423835754395,0.029603570101371136,1.0,2000,100000.0,linear,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 100000.0, 'kernel': 'linear', 'max_iter': 500}",0.07526690391459075,0.11281807936413785,0.11596180081855388,0.06566225754789727,0.10196334302153152,0.09433447693334227,0.020264514799814923,16
42,0.329362678527832,0.010179427244370222,0.034560441970825195,0.004400584227457594,1.0,2000,100000.0,poly,500,"{'C': 1.0, 'cache_size': 2000, 'gamma': 100000.0, 'kernel': 'poly', 'max_iter': 500}",0.06037959667852906,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.060383178124443916,0.06038246183526095,1.4325783659424608e-06,50
