,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_St_Scaler__copy,param_St_Scaler__with_mean,param_St_Scaler__with_std,param_mdl_reg__cache_size,param_mdl_reg__gamma,param_mdl_reg__kernel,param_mdl_reg__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
23,0.9528115749359131,0.029811476925961308,0.08214974403381348,0.010219819998218265,False,True,True,2000,scale,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 'scale', 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2754544772430392,0.22781396341817028,0.26051294323799956,0.3397946078348967,0.2533927628437478,0.2713937509155707,0.037514776158739056,11
24,0.9328248023986816,0.025732059394897137,0.07655277252197265,0.005603980068644122,False,True,True,2000,0.01,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 0.01, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2754544772430392,0.22781396341817028,0.26051294323799956,0.3397946078348967,0.2533927628437478,0.2713937509155707,0.037514776158739056,11
25,2.219030475616455,0.1423494684005183,0.10453639030456544,0.014830849959340921,False,True,False,2000,1.0,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 1.0, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.27682050863528895,0.22461496685264326,0.2541840233866073,0.3376305158053593,0.25539316931482325,0.26972863679894443,0.037797734505909335,21
26,2.3347591400146483,0.1371798055327287,0.09174399375915528,0.015819481051276885,False,True,False,2000,100.0,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 100.0, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.27682050863528895,0.22461496685264326,0.2541840233866073,0.3376305158053593,0.25539316931482325,0.26972863679894443,0.037797734505909335,21
27,2.3531476497650146,0.16951735314812658,0.0971407413482666,0.016044736986071034,False,True,False,2000,auto,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 'auto', 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.27682050863528895,0.22461496685264326,0.2541840233866073,0.3376305158053593,0.25539316931482325,0.26972863679894443,0.037797734505909335,21
28,2.2570077419281005,0.14184619513373584,0.09973864555358887,0.010218202848313951,False,True,False,2000,scale,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 'scale', 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.27682050863528895,0.22461496685264326,0.2541840233866073,0.3376305158053593,0.25539316931482325,0.26972863679894443,0.037797734505909335,21
29,2.2240278244018556,0.13651984698123903,0.10393657684326171,0.01725255857078109,False,True,False,2000,0.01,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': True, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 0.01, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.27682050863528895,0.22461496685264326,0.2541840233866073,0.3376305158053593,0.25539316931482325,0.26972863679894443,0.037797734505909335,21
30,1.0791348457336425,0.08468904519297805,0.07735147476196289,0.011068277669209538,False,False,True,2000,1.0,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 1.0, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2869020960157642,0.2309425449589515,0.2680863045959958,0.34487934375065055,0.25037669916748506,0.27623739769776945,0.03901869367367318,1
31,1.0365607738494873,0.0316634788808163,0.08354811668395996,0.007730741488919254,False,False,True,2000,100.0,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 100.0, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2869020960157642,0.2309425449589515,0.2680863045959958,0.34487934375065055,0.25037669916748506,0.27623739769776945,0.03901869367367318,1
32,1.013174295425415,0.028967660736468462,0.07375512123107911,0.003057447648667024,False,False,True,2000,auto,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 'auto', 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2869020960157642,0.2309425449589515,0.2680863045959958,0.34487934375065055,0.25037669916748506,0.27623739769776945,0.03901869367367318,1
33,1.0279650688171387,0.029223226313200158,0.08314895629882812,0.00925438489556748,False,False,True,2000,scale,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 'scale', 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2869020960157642,0.2309425449589515,0.2680863045959958,0.34487934375065055,0.25037669916748506,0.27623739769776945,0.03901869367367318,1
34,1.0269670009613037,0.015771532368314762,0.07495665550231934,0.0015489945177167151,False,False,True,2000,0.01,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': True, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 0.01, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2869020960157642,0.2309425449589515,0.2680863045959958,0.34487934375065055,0.25037669916748506,0.27623739769776945,0.03901869367367318,1
35,2.157469701766968,0.17553866078843608,0.10853137969970703,0.004312084537965239,False,False,False,2000,1.0,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 1.0, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2714465524834929,0.22650588372675196,0.24776690127472123,0.34088307870979184,0.2532236596665557,0.26796521517226274,0.039174726646889216,31
36,2.294184446334839,0.14867569590168936,0.09714069366455078,0.013219761714615872,False,False,False,2000,100.0,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 100.0, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2714465524834929,0.22650588372675196,0.24776690127472123,0.34088307870979184,0.2532236596665557,0.26796521517226274,0.039174726646889216,31
37,2.198243999481201,0.10824669073565406,0.09014577865600586,0.015094047418960971,False,False,False,2000,auto,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 'auto', 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2714465524834929,0.22650588372675196,0.24776690127472123,0.34088307870979184,0.2532236596665557,0.26796521517226274,0.039174726646889216,31
38,2.232423210144043,0.0762400095277127,0.09973711967468261,0.014501956335240337,False,False,False,2000,scale,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 'scale', 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2714465524834929,0.22650588372675196,0.24776690127472123,0.34088307870979184,0.2532236596665557,0.26796521517226274,0.039174726646889216,31
39,1.980977964401245,0.21279160074498865,0.07275471687316895,0.005302640520488569,False,False,False,2000,0.01,linear,30000,"{'St_Scaler__copy': False, 'St_Scaler__with_mean': False, 'St_Scaler__with_std': False, 'mdl_reg__cache_size': 2000, 'mdl_reg__gamma': 0.01, 'mdl_reg__kernel': 'linear', 'mdl_reg__max_iter': 30000}",0.2714465524834929,0.22650588372675196,0.24776690127472123,0.34088307870979184,0.2532236596665557,0.26796521517226274,0.039174726646889216,31
